text,popularity,meaning1,meaning2
a lot,30085137,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""",(Old Testament) nephew of Abraham; God destroyed Sodom and Gomorrah but chose to spare Lot and his family who were told to flee without looking back at the destruction
has a,29972244,,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
the fact,29947689,,"an event known to have happened or something known to have existed; ""your fears have no basis in fact""; ""how much of the story is fact and how much fiction is hard to tell"""
them to,29939979,,
a small,29892045,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","limited or below average in number or quantity or magnitude or extent; ""a little dining room""; ""a little house""; ""a small car""; ""a little (or small) group"""
when you,29764722,,
the man,29630431,,"an adult person who is male (as opposed to a woman); ""there were two women and six men on the bus"""
if it,29434248,,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information
of that,29385442,,
associated with,29382517,,
away from,29368865,"used of an opponent's ground; ""an away game""",
we were,29173875,,
a long,29159805,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","primarily spatial sense; of relatively great or greater than average spatial extension or extension as specified; ""a long road""; ""a long distance""; ""contained many long words""; ""ten miles long"""
to their,29122963,,
have the,29104986,a person who possesses great material wealth,
in fact,29042373,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""","an event known to have happened or something known to have existed; ""your fears have no basis in fact""; ""how much of the story is fact and how much fiction is hard to tell"""
to keep,28979923,,"the financial means whereby one lives; ""each child was expected to pay for their keep""; ""he applied to the state for support""; ""he could no longer earn his own livelihood"""
of your,28947501,,
down the,28839990,"shut; ""the shades were down""",
to this,28835721,,
at all,28811778,100 at equal 1 kip in Laos,"completely given to or absorbed by; ""became all attention"""
a very,28774132,"the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps""","used as intensifiers; `real' is sometimes used informally for `really'; `rattling' is informal; ""she was very gifted""; ""he played very well""; ""a really enjoyable evening""; ""I'm real sorry about it""; ""a rattling good yarn"""
were not,28693320,,"negation of a word or group of words; ""he does not speak French""; ""she is not going""; ""they are not friends""; ""not many""; ""not much""; ""not at all"""
University Press,28578796,"establishment where a seat of higher learning is housed, including administrative and living quarters as well as facilities for research and teaching","the act of pressing; the exertion of pressure; ""he gave the button a press""; ""he used pressure to stop the bleeding""; ""at the pressing of a button"""
to know,28400849,,"the fact of being aware of information that is known to few people; ""he is always in the know"""
that there,28400110,,"a location other than here; that place; ""you can take it from there"""
what I,28377529,,"used of a single unit or thing; not two or more; ""`ane' is Scottish"""
time to,28343299,"an indefinite period (usually marked by specific attributes or activities); ""the time of year for planting""; ""he was a great actor in his time""",
in that,28104158,"currently fashionable; ""the in thing to do""; ""large shoulder pads are in""",
and its,28100914,,
is also,28044374,,"in addition; ""he has a Mercedes, too"""
his head,27987841,,"a user of (usually soft) drugs; ""the office was full of secret heads"""
and so,27957571,,the syllable naming the fifth (dominant) note of any musical scale in solmization
and you,27933436,,
was to,27904096,,
with an,27859746,,an associate degree in nursing
it has,27731808,the branch of engineering that deals with the use of computers and telecommunications to retrieve and store and transmit information,
fact that,27665103,"an event known to have happened or something known to have existed; ""your fears have no basis in fact""; ""how much of the story is fact and how much fiction is hard to tell""",
like the,27644675,"resembling or similar; having the same or some of the same characteristics; often used in combination; ""suits of like design""; ""a limited circle of like minds""; ""members of the cat family have like dispositions""; ""as like as two peas in a pod""; ""doglike devotion""; ""a dreamlike quality""",
or a,27618679,"a room in a hospital equipped for the performance of surgical operations; ""great care is taken to keep the operating rooms aseptic""","the basic unit of electric current adopted under the Systeme International d'Unites; ""a typical household circuit carries 15 to 50 amps"""
up and,27539807,"open; ""the windows are up""",
