text,popularity,meaning1,meaning2
contra el,1358695,"against, versus",masculine singular definite article; the
que todo,1357045,that,all; every
había hecho,1356331,"smart inflection of ""haber""","done, completed"
de mis,1356008,letter: d,
nombre de,1355137,name,letter: d
detrás de,1354604,"behind, at the rear",letter: d
el agua,1353440,masculine singular definite article; the,water
sí mismo,1352948,"yes, yeah, (used to respond affirmatively to a question, used both informally and formally)",same; identical; one and the same; indicates that the two compared noun clauses both represent the one thing
la relación,1350824,feminine singular definite article; the,relation
mismo tiempo,1350045,same; identical; one and the same; indicates that the two compared noun clauses both represent the one thing,time
personas que,1341391,,that
parece que,1336484,,that
de agua,1330116,letter: d,water
se puso,1328599,"abbreviation of ""sudeste""; southeast",
la obra,1326889,feminine singular definite article; the,work (usually literary or artistic)
que puede,1323712,that,it's possible; could be
de haber,1323431,letter: d,to have; forms the perfect aspect [+masculine singular past participle]
para las,1320536,"for, to (expressing a recipient)",feminine plural definite article; the
el número,1320535,masculine singular definite article; the,number (counting)
que sus,1319055,that,"plural of ""su""; one's, his, her, its, their (with plural possessee)"
la posibilidad,1316069,feminine singular definite article; the,possibility
cómo se,1315808,how?,"abbreviation of ""sudeste""; southeast"
por encima,1314383,by,on top of something
el artículo,1311400,masculine singular definite article; the,article
momento de,1310996,"moment, instant",letter: d
a quien,1310632,letter,who
la última,1309604,feminine singular definite article; the,
de estas,1306374,letter: d,"alternative spelling of ""éstas"" (“these ones”)"
él se,1305551,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)","abbreviation of ""sudeste""; southeast"
respecto a,1305318,"respect, regard, connection, relation, relationship",letter
la mayor,1303608,feminine singular definite article; the,"comparative of ""grande"": bigger"
de nuestra,1301525,letter: d,
a punto,1301256,letter,"point (specific spot, location, or place)"
la segunda,1300789,feminine singular definite article; the,second gear
el poder,1300104,masculine singular definite article; the,"to be able to, can"
a este,1296211,letter,this
encima de,1295395,on top of something,letter: d
por parte,1293288,by,part; section; portion; share; piece; bit; cut; proportion
los primeros,1292665,"masculine plural of ""el"" (the)",
en cada,1290580,"in, at, on",each; every
uso de,1289006,use,letter: d
de vista,1284412,letter: d,"sight, vision, eyesight (the ability to see)"
a menudo,1282369,letter,"what (a/an) (intensifier, followed by a noun)"
el lugar,1279278,masculine singular definite article; the,place
se habían,1278851,"abbreviation of ""sudeste""; southeast",
su casa,1276209,given name,house
serie de,1275072,series (a number of things that follow one another),letter: d
el año,1274524,masculine singular definite article; the,surname
por sus,1272871,by,"plural of ""su""; one's, his, her, its, their (with plural possessee)"
en medio,1272791,"in, at, on",half (of or related to one of two equal divisions of a whole)
de verdad,1272591,letter: d,truth
desarrollo de,1270554,development,letter: d
la necesidad,1267760,feminine singular definite article; the,need
en cualquier,1265050,"in, at, on","apocopic form of ""cualquiera""; any; whatever; whichever"
por favor,1263959,by,favor/favour
la única,1263750,feminine singular definite article; the,
mi vida,1263026,"apocopic form of ""mío"", my",life
no ha,1262818,"abbreviation of ""noroeste""; northwest","initialism of ""ácido hialurónico"""
su propia,1255746,given name,
el aire,1252768,masculine singular definite article; the,air (the substance constituting earth's atmosphere)
de hacer,1251731,letter: d,"to do, perform, execute, carry out"
y después,1251367,letter,"later, afterwards, afterward, post"
qué no,1248080,(see usage notes) what; which,"abbreviation of ""noroeste""; northwest"
la zona,1242159,feminine singular definite article; the,"zone, district, area"
o a,1238601,letter,letter
y así,1236080,letter,"like this; like that; as such; thus; so; thereby; this way, that way"
para mí,1235930,"for, to (expressing a recipient)",me; (declined form of yo used as the object of a preposition)
la vez,1235532,feminine singular definite article; the,"time, instance"
largo de,1232419,surname,letter: d
que al,1232252,that,"initialism of ""América Latina"""
sé que,1231153,"smart inflection of ""saber""",that
vida de,1229869,life,letter: d
se les,1228998,"abbreviation of ""sudeste""; southeast","inflection of ""ellos,ellas""; to them, for them"
son las,1225148,tone (pleasant sound),feminine plural definite article; the
a continuación,1223072,letter,continuation
acuerdo con,1221829,agreement,with
no solo,1220771,"abbreviation of ""noroeste""; northwest",sole; one; only; single (unique)
la atención,1220032,feminine singular definite article; the,attention
eso no,1219649,"acronym of ""Educación Secundaria Obligatoria"" (“the Spanish secondary education system that aims to prepare students between the ages of 11 and 16 for their next studies or the world of work.”)","abbreviation of ""noroeste""; northwest"
delante de,1219056,"in front of, before (spatially)",letter: d
desde que,1217808,since (from a specified time in the past),that
capacidad de,1217484,"capacity, capability, ability",letter: d
vez en,1216046,"time, instance","in, at, on"
me lo,1215882,"initialism of ""muerte encefálica"" (“brain death”)","inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that"
comenzó a,1214670,,letter
de ellas,1213546,letter: d,"they, them (used subjectively and after prepositions; can refer to women and feminine nouns)"
una nueva,1213109,"acronym of ""Universidad Nacional de Agricultura""","A village in northeastern Asturias, Spain"
en general,1210878,"in, at, on","general, overall"
ser un,1209473,to be (essentially or identified as),an; a
y él,1209169,letter,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)"
los días,1208413,"masculine plural of ""el"" (the)",
que mi,1206866,that,"apocopic form of ""mío"", my"
fue el,1202126,,masculine singular definite article; the
no está,1201498,"abbreviation of ""noroeste""; northwest",
centro de,1200925,center,letter: d
tiempo de,1200587,time,letter: d
dice que,1200550,,that
nivel de,1199710,"level, tier, height (distance relative to a given reference elevation)",letter: d
pero que,1198665,but,that
único que,1197376,only; single; sole,that
en casa,1196816,"in, at, on",house
los otros,1195756,"masculine plural of ""el"" (the)","masculine plural of ""otro"""
no quería,1195524,"abbreviation of ""noroeste""; northwest",
una sonrisa,1192505,"acronym of ""Universidad Nacional de Agricultura""",smile
en aquel,1192423,"in, at, on",that (over there; implying some distance)
millones de,1190821,,letter: d
general de,1187787,"general, overall",letter: d
cosas que,1185543,,that
se dio,1184770,"abbreviation of ""sudeste""; southeast",
en forma,1184732,"in, at, on",shape; form; figure
lo mejor,1183498,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",better
sin que,1183175,without,that
por fin,1181936,by,end
con que,1180662,with,that
por ello,1179924,by,"it, neuter third-person subject and disjunctive pronoun"
que ver,1178322,that,"to see, to spot"
la presencia,1177906,feminine singular definite article; the,presence
me dijo,1172916,"initialism of ""muerte encefálica"" (“brain death”)",
que más,1169797,that,more; -er (used to make comparisons)
la fuerza,1166349,feminine singular definite article; the,force
lo tanto,1165331,"inflection of ""él"" and usted (when referring to a man), and a variant of ello in many constructions; him, you (formal), it, that",so much; as much; that much
que hacer,1164629,that,"to do, perform, execute, carry out"
la existencia,1163305,feminine singular definite article; the,existence
el centro,1163053,masculine singular definite article; the,center
su hijo,1161058,given name,son
que fue,1160540,that,
lado de,1157352,side,letter: d
me había,1157206,"initialism of ""muerte encefálica"" (“brain death”)","smart inflection of ""haber"""
un lugar,1155399,an; a,place
como las,1154849,"Como (A city and comune in capital in province of Como, Lombardy.)",feminine plural definite article; the
bajo la,1154487,short (of little height),feminine singular definite article; the
si es,1153267,"A @abbrev of:Sinaloa state, Mexico",
una serie,1151883,"acronym of ""Universidad Nacional de Agricultura""",series (a number of things that follow one another)
vas a,1151579,,letter
los últimos,1151207,"masculine plural of ""el"" (the)",
es necesario,1150073,,"necessary, requisite"
el señor,1149070,masculine singular definite article; the,"alternative case form of ""señor"" (used before a name); Mister"
un nuevo,1145400,an; a,surname
el uso,1143922,masculine singular definite article; the,use
ha de,1142601,"initialism of ""ácido hialurónico""",letter: d
qué es,1142016,(see usage notes) what; which,
no sabía,1141075,"abbreviation of ""noroeste""; northwest",
de qué,1140637,letter: d,(see usage notes) what; which
et al,1140239,ampersand,"initialism of ""América Latina"""
tengo que,1140155,,that
puesto que,1137731,"position, employment, job",that
y ahora,1135820,letter,now (at the present time)
el problema,1133237,masculine singular definite article; the,"problem, issue, challenge (a difficulty or obstacle that has to be dealt with)"
se refiere,1131235,"abbreviation of ""sudeste""; southeast",
ya se,1131071,"(in the present or imperative) now, right now, (in the negative) anymore, no longer","abbreviation of ""sudeste""; southeast"
presencia de,1130414,presence,letter: d
él y,1129676,"he, him, masculine personal third person subject and disjunctive pronoun (used as a subject and after prepositions)",letter
